AccX,AccY,AccZ,SampleRate
-0.5956778526306152,0.003452301025390625,-2.0202910900115967,0.01
0.782050371170044,0.8423700332641602,0.48202285170555115,0.02
1.655064582824707,1.0477705001831055,1.8662803173065186,0.03
2.1550540924072266,0.47648143768310547,2.200768232345581,0.04
2.021460771560669,-0.5529117584228516,1.6750952005386353,0.05
1.5265247821807861,-1.398580551147461,0.5302852988243103,0.060000000000000005
1.2746939659118652,-1.5413250923156738,-0.43534770607948303,0.07
1.1356055736541748,-0.9804725646972656,-1.5006781816482544,0.08
1.0666766166687012,-0.2704496383666992,-2.0301270484924316,0.09
1.163311243057251,-0.2935161590576172,-1.960209846496582,0.09999999999999999
0.8746170997619629,0.9288768768310547,-0.8598716259002686,0.10999999999999999
0.8823375701904297,0.9379730224609375,0.8899285197257996,0.11999999999999998
0.7751235961914062,0.8874549865722656,1.9349653720855713,0.12999999999999998
0.867617130279541,1.2196903228759766,1.4521870613098145,0.13999999999999999
1.733088731765747,1.5912971496582031,-0.11527514457702637,0.15
2.8901302814483643,1.722722053527832,-1.3659052848815918,0.16
3.882540702819824,1.52044677734375,-2.0923397541046143,0.17
4.564242362976074,1.1991262435913086,-2.445469856262207,0.18000000000000002
4.497877597808838,1.0114727020263672,-2.373012065887451,0.19000000000000003
4.590024471282959,1.261514663696289,-1.8416728973388672,0.20000000000000004
5.246765613555908,1.8318567276000977,-0.8253158330917358,0.21000000000000005
6.149256229400635,2.4368362426757812,0.2874327301979065,0.22000000000000006
7.206818580627441,2.744953155517578,1.4109256267547607,0.23000000000000007
7.559089183807373,2.6736555099487305,1.427344799041748,0.24000000000000007
6.748993396759033,2.166177749633789,-0.19335347414016724,0.25000000000000006
5.835956573486328,1.2942276000976562,-1.462996006011963,0.26000000000000006
4.950483322143555,0.6971979141235352,-1.8832306861877441,0.2700000000000001
3.1677846908569336,0.24385929107666016,-1.5622382164001465,0.2800000000000001
0.9022694826126099,-0.20502758026123047,0.1068912148475647,0.2900000000000001
-0.7192060947418213,-0.4103231430053711,1.3365415334701538,0.3000000000000001
-2.3374481201171875,-0.03860950469970703,1.3996171951293945,0.3100000000000001
-3.636551856994629,0.8710012435913086,1.0339610576629639,0.3200000000000001
-3.8234026432037354,2.0189285278320312,0.49216586351394653,0.3300000000000001
-3.1422576904296875,3.8017749786376953,-0.7422760128974915,0.34000000000000014
