AccX,AccY,AccZ,SampleRate
3.649357318878174,3.352383613586426,-2.9717185497283936,0
3.6570236682891846,3.6966304779052734,-2.8000972270965576,0.01
3.1772139072418213,4.135123252868652,-2.9362072944641113,0.02
1.5318031311035156,5.116002082824707,-3.0357542037963867,0.03
0.369533896446228,5.395689010620117,-2.992086887359619,0.04
-0.09419608116149902,5.224079132080078,-1.583646297454834,0.05
0.05365777015686035,5.028021812438965,-3.961239814758301,0.060000000000000005
-0.0061283111572265625,4.5250043869018555,-5.2441325187683105,0.07
-0.15200424194335938,4.4497270584106445,-5.25352668762207,0.08
-0.5601338148117065,4.49278450012207,-4.4006853103637695,0.09
-0.9040781259536743,4.856681823730469,-4.11142110824585,0.09999999999999999
-1.2779468297958374,5.101774215698242,-4.216274738311768,0.10999999999999999
-1.6706231832504272,5.228346824645996,-4.988587379455566,0.11999999999999998
-2.610816478729248,5.315646171569824,-5.907134056091309,0.12999999999999998
-3.953662872314453,5.5979719161987305,-4.2473955154418945,0.13999999999999999
-4.624741077423096,5.731075286865234,-2.6237595081329346,0.15
-2.9284262657165527,5.716066360473633,-2.7022831439971924,0.16
-2.2367660999298096,5.574454307556152,-1.9447829723358154,0.17
-1.7291679382324219,4.720734596252441,-1.5052177906036377,0.18000000000000002
-0.9868278503417969,3.0585832595825195,-1.640209674835205,0.19000000000000003
-0.8818687796592712,1.6061062812805176,-2.2122960090637207,0.20000000000000004
-0.8708074688911438,0.3635697364807129,-2.8681490421295166,0.21000000000000005
-0.8109045028686523,-0.9113650321960449,-3.74753999710083,0.22000000000000006
-0.7391729354858398,-1.9229965209960938,-4.264941215515137,0.23000000000000007
-0.8240615129470825,-1.9281201362609863,-4.83997106552124,0.24000000000000007
-0.04306304454803467,-3.057645320892334,-5.44948148727417,0.25000000000000006
0.37135156989097595,-3.1106200218200684,-5.07373571395874,0.26000000000000006
0.6897333264350891,-2.7968454360961914,-4.799912452697754,0.2700000000000001
0.8751724362373352,-2.828794479370117,-4.272612571716309,0.2800000000000001
0.539828360080719,-2.492129325866699,-5.110160827636719,0.2900000000000001
0.09652221202850342,-1.8256573677062988,-5.115217208862305,0.3000000000000001
-0.17287003993988037,-1.3920412063598633,-4.864027976989746,0.3100000000000001
-0.26985985040664673,-1.71659517288208,-4.721680641174316,0.3200000000000001
0.574978232383728,-1.4290432929992676,-4.011216163635254,0.3300000000000001
1.173298954963684,-3.5901758670806885,-4.552079200744629,0.34000000000000014
1.1825085878372192,-5.0565643310546875,-4.257485389709473,0.35000000000000014
1.1170756816864014,-5.796732425689697,-4.181127071380615,0.36000000000000015
0.3543301820755005,-6.1863250732421875,-4.317874908447266,0.37000000000000016
-0.24279189109802246,-5.368213176727295,-3.418133020401001,0.38000000000000017
0.7162014245986938,-4.1070661544799805,-2.7830677032470703,0.3900000000000002
1.1866480112075806,-3.0801749229431152,-2.5554230213165283,0.4000000000000002
1.1608697175979614,-1.2110652923583984,-2.074697494506836,0.4100000000000002
0.5969412922859192,2.3694205284118652,-0.013944625854492188,0.4200000000000002
0.9672896265983582,6.492101192474365,4.359714031219482,0.4300000000000002
1.9797407388687134,9.081823348999023,3.124207019805908,0.4400000000000002
2.8626747131347656,11.192795753479004,2.3452577590942383,0.45000000000000023
3.2469255924224854,10.049517631530762,1.238602638244629,0.46000000000000024
2.909247636795044,6.484428405761719,1.4747133255004883,0.47000000000000025
2.4645981788635254,3.348149299621582,2.244767189025879,0.48000000000000026
2.396326780319214,1.4208316802978516,2.299098014831543,0.49000000000000027
2.49465012550354,0.7880954742431641,0.48310089111328125,0.5000000000000002
2.922908306121826,0.8030409812927246,-1.3890314102172852,0.5100000000000002
2.745218515396118,1.7296133041381836,-1.343397617340088,0.5200000000000002
1.4350085258483887,3.177187442779541,-2.0473828315734863,0.5300000000000002
-0.12025284767150879,4.340970516204834,-3.3742260932922363,0.5400000000000003
-1.3201426267623901,4.660604000091553,-5.806960105895996,0.5500000000000003
-3.4329822063446045,5.047092437744141,-7.673098087310791,0.5600000000000003
-6.412866115570068,5.510287284851074,-7.628501892089844,0.5700000000000003
-9.158377647399902,5.522090435028076,-4.548493385314941,0.5800000000000003
-10.773368835449219,4.777762413024902,-2.5722708702087402,0.5900000000000003
