AccX,AccY,AccZ,SampleRate
-2.828723907470703,-0.33309268951416016,-0.8722713589668274,0
-2.4233498573303223,0.24755573272705078,-0.5265743732452393,0.01
-2.0439884662628174,0.972407341003418,0.005914337933063507,0.02
-1.7986397743225098,1.47991943359375,0.28111982345581055,0.03
-1.5672152042388916,1.6073055267333984,0.09177060425281525,0.04
-1.178439974784851,1.5988826751708984,0.11062392592430115,0.05
-0.8266043663024902,1.4882259368896484,-0.039901867508888245,0.060000000000000005
-0.3792067766189575,1.2824182510375977,-0.22154155373573303,0.07
0.009415388107299805,1.1680879592895508,-0.3266066610813141,0.08
0.2698814868927002,0.8771791458129883,0.005479574203491211,0.09
0.2655203342437744,0.3741455078125,0.14787793159484863,0.09999999999999999
-0.034469008445739746,-0.4842710494995117,0.2656962275505066,0.10999999999999999
-0.529112696647644,-1.882725715637207,0.010957002639770508,0.11999999999999998
-0.6911752820014954,-2.229391098022461,0.7049978971481323,0.12999999999999998
-0.9650110602378845,-2.384704113006592,0.5709503889083862,0.13999999999999999
-1.0584359169006348,-2.341327667236328,0.5064370632171631,0.15
-1.2672278881072998,-2.0849132537841797,0.6410873532295227,0.16
-1.3340444564819336,-1.888707160949707,0.7656108140945435,0.17
-1.4484634399414062,-1.6137347221374512,0.7373594045639038,0.18000000000000002
-1.370282530784607,-1.4708452224731445,0.7889145612716675,0.19000000000000003
-1.086780309677124,-1.6440672874450684,0.7230786085128784,0.20000000000000004
-0.8957821726799011,-1.805429458618164,0.7134149074554443,0.21000000000000005
-0.47878897190093994,-2.3574533462524414,0.6989145278930664,0.22000000000000006
-0.11646461486816406,-2.998378276824951,0.5237149000167847,0.23000000000000007
0.13588249683380127,-3.5206003189086914,0.7088710069656372,0.24000000000000007
0.36382555961608887,-3.960261821746826,1.0494384765625,0.25000000000000006
0.587497353553772,-3.989755630493164,1.3424937725067139,0.26000000000000006
0.7236685752868652,-3.4917469024658203,1.6683655977249146,0.2700000000000001
0.6728761196136475,-2.7457776069641113,1.8045272827148438,0.2800000000000001
0.76201331615448,-2.0143065452575684,1.6917496919631958,0.2900000000000001
0.780848503112793,-1.415604591369629,1.5729484558105469,0.3000000000000001
0.817325234413147,-0.7771663665771484,1.579898715019226,0.3100000000000001
0.8484113216400146,-0.3357963562011719,1.7418853044509888,0.3200000000000001
1.1075074672698975,0.19310379028320312,1.9256618022918701,0.3300000000000001
1.2656251192092896,0.5792713165283203,1.967055320739746,0.34000000000000014
1.250338077545166,0.5894250869750977,1.9295748472213745,0.35000000000000014
1.4642829895019531,1.5039167404174805,3.012643814086914,0.36000000000000015
1.408750057220459,1.8457069396972656,3.2689743041992188,0.37000000000000016
1.382120132446289,1.854909896850586,3.2490875720977783,0.38000000000000017
0.973764181137085,1.7884702682495117,3.7119994163513184,0.3900000000000002
0.7701112031936646,1.5388736724853516,3.776005268096924,0.4000000000000002
0.6892558336257935,1.074671745300293,3.6588761806488037,0.4100000000000002
0.3776872158050537,0.6542940139770508,3.514033317565918,0.4200000000000002
-0.029343724250793457,0.31502246856689453,3.4885807037353516,0.4300000000000002
-0.6642396450042725,0.6158933639526367,1.7020134925842285,0.4400000000000002
-0.8184993267059326,2.169677734375,-0.3034088611602783,0.45000000000000023
-0.6280645132064819,4.614689826965332,-0.09890604019165039,0.46000000000000024
0.6698703765869141,7.583658218383789,0.23491477966308594,0.47000000000000025
1.4566514492034912,8.47999382019043,-0.5173687934875488,0.48000000000000026
