AccX,AccY,AccZ,SampleRate
0.622139036655426,-0.9527902603149414,1.515913963317871,0
0.6695982813835144,-0.6312932968139648,2.5085439682006836,0.01
0.5840252637863159,-0.24218463897705078,2.7796523571014404,0.02
0.5642960667610168,-0.24735641479492188,2.4549663066864014,0.03
0.36840033531188965,-0.4428129196166992,2.061406373977661,0.04
0.12877756357192993,-0.5720796585083008,1.7877707481384277,0.05
-0.0635533332824707,-0.43639087677001953,1.3246235847473145,0.060000000000000005
-0.4147185683250427,-0.031119346618652344,0.5355008840560913,0.07
-0.7754453420639038,0.44429874420166016,0.02229917049407959,0.08
-1.106585144996643,0.8860034942626953,0.11790543794631958,0.09
-1.2397643327713013,1.2787609100341797,0.8859502673149109,0.09999999999999999
-0.864435076713562,1.6912269592285156,2.1185832023620605,0.10999999999999999
-0.015323549509048462,1.8787813186645508,2.940706253051758,0.11999999999999998
1.8492205142974854,1.6953372955322266,3.222296953201294,0.12999999999999998
3.7964367866516113,1.3880462646484375,2.6355090141296387,0.13999999999999999
5.664285182952881,0.859379768371582,2.476547956466675,0.15
6.313742637634277,0.9952459335327148,2.747443675994873,0.16
6.052335739135742,1.9627456665039062,3.2703423500061035,0.17
5.386242389678955,3.198674201965332,2.532078504562378,0.18000000000000002
4.571998119354248,4.535737037658691,1.2482571601867676,0.19000000000000003
3.8055453300476074,5.943218231201172,-0.07692253589630127,0.20000000000000004
2.931095600128174,6.176815986633301,-1.9147214889526367,0.21000000000000005
2.1890807151794434,5.170427322387695,-2.817875623703003,0.22000000000000006
0.9816272258758545,3.393294334411621,-3.2757606506347656,0.23000000000000007
-0.039064258337020874,1.7201404571533203,-2.8129711151123047,0.24000000000000007
-0.5365080833435059,-0.4122123718261719,-1.9291419982910156,0.25000000000000006
-0.5896657109260559,-2.0186471939086914,-0.7182857990264893,0.26000000000000006
-0.1715468019247055,-2.7398033142089844,-1.765893816947937,0.2700000000000001
0.9612081050872803,-1.222365379333496,-3.001368999481201,0.2800000000000001
1.7609498500823975,2.350691795349121,-2.1348421573638916,0.2900000000000001
-2.002098798751831,3.18759822845459,-0.7125039100646973,0.3000000000000001
-21.205636978149414,8.458041191101074,-1.2740775346755981,0.3100000000000001
